#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC5951                 | UGC09895,SDSSJ153343.07+150026.1,SDSSJ153343.04+150025.7,PGC055435,NGC5951,MCG+03-40-003,LGG400:[G93]001,IRAS15313+1510,HIPASSJ1533+15,CGCG107-003,AGC009895,2MFGC12548,2MASXJ15334307+1500262                                                                                                                       |     55435 |  32.25 |  32.09 |   15.56196 |   15.00722 |     1779 |        2 |     1779 |        2 |     1928 |    4.1 |   84.6 |     0.66 |     0.02 | SBc   | B    |       |           |             |   5.2 |   0.5 |     1.48 |     0.03 | 120.69 |   2.11 | 121.23 |   2.12 |  14.46 |   0.09 |  13.38 |   0.21 |  12.38 |    NaN |    NaN |  12.46 |
  UGC09901                | UGC09901,SDSSJ153426.93+121612.7,SDSSJ153426.93+121612.6,PGC055475,HIPASSJ1534+12,CGCG078-013,AGC009901,2MFGC12553,2MASXJ15342692+1216158                                                                                                                                                                            |     55475 |  33.41 |    NaN |   15.57415 |   12.27033 |     3160 |        2 |     3163 |        3 |     3298 |  177.9 |   90.0 |     0.91 |     0.06 | Sbc   |      |       | M         |             |   4.0 |   0.3 |     1.09 |     0.06 |  99.67 |   2.17 |  99.67 |    NaN |  15.47 |   0.14 |    NaN |   0.17 |  13.79 |    NaN |    NaN |  14.04 |
  UGC09919                | UGC09919,SDSSJ153539.67+123623.0,SDSSJ153539.66+123623.0,RFGC3006,PGC055532,IRAS15332+1246,FGC1921,EONJ233.915+12.606,EGISJ153539.7+123623,CGCG078-020,AGC009919,2MFGC12567,2MASXJ15353960+1236232,2MASXJ15353933+1236442                                                                                            |     55532 |  33.41 |    NaN |   15.59435 |   12.60638 |     3177 |        3 |     3184 |        4 |     3317 |  170.0 |   90.0 |     0.92 |     0.05 | Sc    |      |       |           |             |   5.8 |   0.5 |     1.17 |     0.05 | 115.71 |   3.31 | 115.71 |    NaN |  15.56 |   0.23 |  14.10 |   0.19 |  13.41 |    NaN |    NaN |  13.83 |
  NGC5957                 | UGC09915,SDSSJ153523.21+120251.3,PGC055520,NPM1G+12.0436,NGC5957,MCG+02-40-004,LGG401:[G93]002,IRAS15330+1212,HIPASSJ1535+12,CGCG078-018,AGC009915,ADBSJ153518+1203,2MASXJ15352323+1202510                                                                                                                           |     55520 |  32.30 |    NaN |   15.58978 |   12.04757 |     1820 |        5 |     1828 |        2 |     1957 |    NaN |   17.5 |     0.02 |     0.05 | Sb    | B    | R     |           |             |   2.9 |   0.5 |     1.39 |     0.06 |  42.14 |   1.14 | 140.01 |   6.87 |  14.22 |   0.13 |  13.15 |   0.19 |  13.30 |    NaN |    NaN |  11.88 |
  UGC09937                | UGC09937,SDSSJ153722.92+203259.3,SDSSJ153722.92+203259.2,SDSSJ153722.91+203259.3,PGC055629,MCG+04-37-013,EONJ234.345+20.550,EGISJ153722.9+203259,CGCG136-032,2MIG2133,2MFGC12583,2MASXJ15372289+2032593                                                                                                              |     55629 |  34.13 |    NaN |   15.62303 |   20.54978 |     4450 |        2 |      NaN |      NaN |     4624 |   15.6 |   90.0 |     0.73 |     0.07 | S0-a  |      |       |           |             |   0.0 |   0.9 |     1.07 |     0.09 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.22 |  13.95 |    NaN |    NaN |  12.62 |
  NGC5980                 | UGC09974,SDSSJ154130.44+154715.6,PGC055800,NGC5980,MCG+03-40-026,IRAS15391+1556,CGCG107-025,AGC009974,2MASXJ15413039+1547156                                                                                                                                                                                         |     55800 |  33.95 |  33.50 |   15.69178 |   15.78768 |     4088 |        3 |     4088 |        4 |     4242 |   14.5 |   76.4 |     0.50 |     0.03 | Sbc   |      |       |           |             |   4.4 |   1.6 |     1.21 |     0.04 | 195.01 |   7.24 | 200.61 |   7.47 |  15.17 |   0.28 |  11.66 |   0.15 |  12.44 |    NaN |    NaN |    NaN |
  NGC6004                 | UGC10056,SDSSJ155022.72+185621.4,SDSSJ155022.72+185621.3,PGC056166,NGC6004,MCG+03-40-051,IRAS15481+1905,CGCG107-046,2MASXJ15502269+1856207                                                                                                                                                                           |     56166 |  33.82 |    NaN |   15.83964 |   18.93925 |     3819 |        6 |     3828 |        4 |     3988 |   95.5 |   38.9 |     0.10 |     0.03 | Sc    | B    |       |           |             |   4.8 |   0.9 |     1.28 |     0.03 | 104.47 |   2.76 | 166.50 |   4.70 |  16.41 |   0.14 |  12.80 |   0.17 |  13.11 |    NaN |    NaN |  11.99 |
  NGC6023                 | UGC10106,SDSSJ155749.62+161836.6,SDSSJ155749.61+161836.6,PGC056492,NPM1G+16.0443,NGC6023,MCG+03-41-010,GIN536,CGCG108-021,2MASXJ15574962+1618363                                                                                                                                                                     |     56492 |  36.09 |    NaN |   15.96378 |   16.31017 |    11097 |        4 |      NaN |      NaN |    11255 |   66.8 |   69.4 |     0.14 |     0.03 | E     |      |       |           | C           |  -4.8 |   0.6 |     1.21 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.17 |  13.91 |    NaN |   0.98 |  12.40 |
  UGC10123                | UGC10123,SDSSJ155902.97+511816.8,SDSSJ155902.96+511816.9,SDSSJ155902.94+511817.0,SDSSJ155902.94+511816.9,PGC056570,MCG+09-26-035,IRAS15576+5126,CGCG275-017,2MIG2182,2MFGC12820,2MASXJ15590276+5118162                                                                                                               |     56570 |  33.84 |    NaN |   15.98414 |   51.30462 |     3750 |        3 |     3758 |        6 |     4023 |   54.7 |   90.0 |     0.64 |     0.06 | SBab  | B    |       |           |             |   2.0 |   0.4 |     1.06 |     0.09 | 196.57 |   8.60 | 196.57 |    NaN |  15.60 |   0.24 |  12.38 |   0.06 |  14.05 |    NaN |    NaN |  13.09 |
  NGC6081                 | UGC10272,SDSSJ161256.85+095201.6,SDSSJ161256.85+095201.5,PGC057506,NPM1G+09.0456,NGC6081,MCG+02-41-019,IC1202,CGCG079-078,AGC010272,2MIG2213,2MASXJ16125685+0952016                                                                                                                                                  |     57506 |  34.40 |    NaN |   16.21579 |    9.86710 |     5112 |        4 |     5124 |        6 |     5244 |  130.7 |   90.0 |     0.44 |     0.03 | S0    |      |       |           |             |  -1.8 |   0.9 |     1.19 |     0.04 | 280.93 |  20.87 | 280.93 |    NaN |  16.64 |   0.30 |    NaN |   0.19 |  14.06 |    NaN |    NaN |  12.33 |
  UGC10297                | UGC10297,SDSSJ161528.85+185417.0,RFGC3114,PGC057627,MCG+03-41-144,KAZ420,FGC2009,CGCG108-169,2MFGC13061,2MASXJ16152880+1854174                                                                                                                                                                                       |     57627 |  32.80 |  32.83 |   16.25801 |   18.90479 |     2308 |        3 |     2306 |        4 |     2480 |    0.9 |   90.0 |     0.70 |     0.03 | SBc   | B    |       |           |             |   5.2 |   0.6 |     1.33 |     0.03 | 102.97 |   3.40 | 102.97 |    NaN |  15.92 |   0.11 |    NaN |   0.24 |  13.52 |    NaN |    NaN |  13.18 |
  UGC10331                | [RC2]A1616+59,UGC10331,SDSSJ161721.13+591912.4,SDSSJ161721.12+591912.4,SBS1616+594A,PGC057731,MCG+10-23-056,IRAS16164+5926,CGCG298-025,2MFGC13082,2MASXJ16172111+5919125                                                                                                                                             |     57731 |  34.21 |    NaN |   16.28920 |   59.32014 |     4472 |        8 |     4471 |        8 |     4758 |  145.5 |   82.5 |     0.58 |     0.03 | Sbc   |      |       |           |             |   3.8 |   2.1 |     1.16 |     0.04 | 101.23 |   6.20 | 102.09 |   6.27 |  15.82 |   0.09 |  12.84 |   0.06 |  13.78 |    NaN |    NaN |  13.76 |
  NGC6127                 | UGC10345,SDSSJ161911.53+575902.9,PGC057812,NGC6128,NGC6127,NGC6125,MCG+10-23-065,CGCG298-029,2MASXJ16191155+5759028,1ZW142                                                                                                                                                                                           |     57812 |  34.35 |    NaN |   16.31987 |   57.98413 |     4810 |       47 |      NaN |      NaN |     5095 |    NaN |    0.0 |     0.00 |     0.06 | E     |      |       |           |             |  -4.9 |   0.4 |     1.14 |     0.08 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.05 |  12.87 |    NaN |   0.94 |    NaN |
  NGC6132                 | UGC10363,SDSSJ162338.84+114710.5,SDSSJ162338.84+114710.4,SDSSJ162338.83+114710.4,PGC058002,NGC6132,MCG+02-42-002,IRAS16213+1153,CGCG080-020,AGC010363,2MIG2243,2MASXJ16233880+1147109                                                                                                                                |     58002 |  34.35 |    NaN |   16.39412 |   11.78626 |     4966 |        2 |     4962 |        5 |     5106 |  126.5 |   79.9 |     0.47 |     0.03 | Sab   |      |       |           |             |   2.0 |   0.5 |     1.11 |     0.04 | 153.89 |   5.09 | 156.33 |   5.19 |  15.39 |   0.22 |  13.71 |   0.31 |  13.84 |    NaN |    NaN |  13.31 |
  NGC6146                 | [RGD2002]J162510.32+405333.9,[MO2001]J162510.4+405333.2,UGC10379,SDSSJ162510.33+405334.3,PGC058080,NGC6146,MCG+07-34-024,GIN564,CGCG224-018,2MASXJ16251032+4053338                                                                                                                                                   |     58080 |  35.61 |    NaN |   16.41954 |   40.89270 |     8817 |       17 |      NaN |      NaN |     9066 |   82.8 |   60.7 |     0.12 |     0.05 | E     |      |       |           | C           |  -4.8 |   0.5 |     1.22 |     0.07 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  15.06 |   0.04 |  13.34 |   0.52 |   0.90 |  11.23 |
  NGC6154                 | UGC10382,SDSSJ162530.49+495025.1,SDSSJ162530.48+495025.0,SDSSJ162530.48+495024.9,PGC058095,NGC6154,MCG+08-30-012,CGCG251-016,2MASXJ16253049+4950244                                                                                                                                                                  |     58095 |  34.80 |    NaN |   16.42514 |   49.84025 |     5966 |        3 |     5980 |        6 |     6237 |  149.6 |   47.9 |     0.15 |     0.03 | Sa    | B    | R     |           |             |   1.1 |   0.4 |     1.15 |     0.04 |  56.24 |   2.57 |  75.76 |   3.56 |  15.97 |   0.27 |    NaN |   0.10 |  13.67 |    NaN |    NaN |  12.43 |
  NGC6150                 | [RGD2002]J162550.00+402919.4,[MO2001]J162550.0+402918.3,SDSSJ162549.97+402919.4,SDSSJ162549.96+402919.4,SDSSJ162549.96+402919.3,PGC058105,NGC6150,MCG+07-34-029,CGCG224-022,2MASXJ16255000+4029194                                                                                                                   |     58105 |  35.59 |    NaN |   16.43055 |   40.48870 |     8748 |        4 |      NaN |      NaN |     8996 |   74.2 |   90.0 |     0.28 |     0.10 | E     |      |       |           |             |  -4.5 |   1.5 |     1.21 |     0.12 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  13.57 |   0.04 |  14.24 |    NaN |    NaN |  12.64 |
  UGC10384                | UGC10384,SDSSJ162646.68+113448.9,PGC058141,MCG+02-42-005,IRAS16244+1141,CGCG080-031,AGC010384,2MFGC13185,2MASXJ16264669+1134486                                                                                                                                                                                      |     58141 |  34.35 |    NaN |   16.44630 |   11.58024 |     4961 |        5 |     4968 |        4 |     5101 |   90.7 |   90.0 |     0.68 |     0.04 | Sab   |      |       |           |             |   1.6 |   2.6 |     1.07 |     0.08 | 165.59 |   3.74 | 165.59 |    NaN |  15.21 |   0.17 |  12.14 |   0.25 |  14.16 |    NaN |    NaN |  13.56 |
  PGC058834               | SDSSJ164309.49+455044.7,SDSSJ164309.48+455044.7,SDSSJ164309.47+455044.7,PGC058834,NPM1G+45.0358,MCG+08-30-048,CGCG251-041,2MASXJ16430942+4550449                                                                                                                                                                     |     58834 |  34.54 |    NaN |   16.71930 |   45.84575 |     5275 |        3 |      NaN |      NaN |     5538 |  112.6 |   90.0 |     0.36 |     0.10 | S0    |      |       |           |             |  -2.0 |   1.7 |     1.08 |     0.14 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.07 |  14.66 |    NaN |    NaN |  13.52 |
  NGC6278                 | UGC10656,SDSSJ170050.32+230039.7,PGC059426,NGC6278,MCG+04-40-011,LGG409:[G93]003,CGCG139-029,2MASXJ17005034+2300394                                                                                                                                                                                                  |     59426 |  33.19 |    NaN |   17.01398 |   23.01104 |     2795 |       24 |     2776 |        9 |     2986 |  127.8 |   78.8 |     0.30 |     0.03 | S0    | B    | R     |           |             |  -1.8 |   0.7 |     1.24 |     0.04 |  74.59 |   4.42 |  76.04 |   4.53 |  17.19 |   0.37 |    NaN |   0.27 |  13.43 |    NaN |    NaN |    NaN |
  UGC10693                | UGC10693,SDSSJ170453.02+415155.7,PGC059560,MCG+07-35-023,CGCG225-034,2MASXJ17045296+4151557                                                                                                                                                                                                                          |     59560 |  35.50 |    NaN |   17.08140 |   41.86553 |     8353 |       16 |      NaN |      NaN |     8606 |  104.2 |   90.0 |     0.20 |     0.03 | E     |      |       |           |             |  -4.9 |   0.4 |     1.23 |     0.03 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.10 |  13.93 |    NaN |    NaN |    NaN |
  UGC10695                | UGC10695,SDSSJ170505.57+430235.3,PGC059571,NPM1G+43.0358,MCG+07-35-024,CGCG225-036,2MASXJ17050560+4302356                                                                                                                                                                                                            |     59571 |  35.49 |    NaN |   17.08489 |   43.04319 |     8328 |       10 |      NaN |      NaN |     8584 |  110.8 |   90.0 |     0.20 |     0.03 | E     |      |       | M         |             |  -4.9 |   0.4 |     1.20 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.10 |  14.52 |    NaN |    NaN |    NaN |
