#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  ESO471-006              | [PDS2002]0121,UGCA442,RFGC4177,PGC072228,MCG-05-56-001,HIPASSJ2343-31,GLXYG010.7-74.5+250,FGCE1849,ESOLV4710060,ESO471-006,2MASXJ23434554-3157243                                                                                                                                                                                                   |     72228 |    NaN |  28.20 |   23.72954 |  -31.95695 |      268 |        8 |      270 |        5 |      108 |   48.8 |   90.0 |     0.74 |     0.02 | SBm   | B    |       |           |             |   8.6 |   1.0 |     1.56 |     0.02 |  38.29 |   1.21 |  38.29 |    NaN |  13.63 |   0.16 |    NaN |   0.07 |  12.17 |  -0.20 |   0.28 |  13.08 |
  NGC7793                 | [PDS2002]0047,PGC073049,NGC7793,MCG-06-01-009,LGG004:[G93]003,IRAS23552-3252,HIPASSJ2357-32,GLXYG004.5-77.2+209,ESOLV3490120,ESO349-012,DUKST349-001,2MASXJ23574982-3235277                                                                                                                                                                         |     73049 |    NaN |  27.86 |   23.96384 |  -32.59107 |      227 |        2 |      228 |        3 |       60 |   89.5 |   63.6 |     0.24 |     0.03 | Scd   |      |       |           |             |   7.4 |   0.6 |     2.02 |     0.02 |  76.81 |   1.43 |  85.77 |   1.65 |  11.88 |   0.14 |   9.68 |   0.08 |   9.18 |    NaN |    NaN |    NaN |
  PGC100170               | [KK98]023,ZOAG138.52+00.11,PGC2584179,PGC100170,KK023,IRAS02530+5843,HFLLZOAG138.52-0.11,DWINGELOO1,2MASXJ02565165+5854416                                                                                                                                                                                                                          |    100170 |    NaN |  27.24 |    2.94772 |   58.91158 |      110 |        3 |      110 |        4 |      315 |  106.7 |   71.1 |     0.41 |     0.03 | SBbc  | B    |       |           |             |   4.0 |   1.8 |     0.69 |     0.08 |  81.11 |   2.74 |  85.72 |   2.91 |  11.77 |   0.21 |    NaN |   6.33 |    NaN |    NaN |    NaN |   7.91 |
  PGC101275               | PGC101275,IRAS13349+2438,2MASXJ13371873+2423029,2MASSJ13371871+2423031                                                                                                                                                                                                                                                                              |    101275 |  38.46 |    NaN |   13.62188 |   24.38416 |    32270 |       60 |      NaN |      NaN |    32434 |    NaN |    NaN |      NaN |      NaN |       |      |       |           |             |   NaN |   NaN |      NaN |      NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.05 |    NaN |    NaN |    NaN |    NaN |
  MCG+09-12-061           | MCG+09-12-061,CGCG261-056                                                                                                                                                                                                                                                                                                                           |   3167096 |    NaN |    NaN |    7.35855 |   55.75890 |      NaN |      NaN |      NaN |      NaN |      NaN |    NaN |    NaN |      NaN |      NaN |       |      |       |           |             |   NaN |   NaN |      NaN |      NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.33 |    NaN |    NaN |    NaN |    NaN |
  VV245                   | VV245,ARP244,ANTENNAE,2MASXJ12015317-1852379                                                                                                                                                                                                                                                                                                        |   3167483 |  31.92 |    NaN |   12.03145 |  -18.87605 |     1705 |        7 |      NaN |      NaN |     1632 |    NaN |    NaN |      NaN |      NaN |       |      |       |           |             |   NaN |   NaN |      NaN |      NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.20 |    NaN |    NaN |    NaN |    NaN |
  NGC7318                 | NGC7318                                                                                                                                                                                                                                                                                                                                             |   3168504 |    NaN |    NaN |   22.59944 |   33.96572 |      NaN |      NaN |      NaN |      NaN |      NaN |    NaN |    NaN |      NaN |      NaN |       |      |       |           |             |   NaN |   NaN |      NaN |      NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.34 |    NaN |    NaN |    NaN |    NaN |
  NGC0521                 | [ISI96]0121+0128,UGC00962,SRGb102.046,PGC005190,NGC0533:[ZM98]0001,NGC0521,MCG+00-04-118,IRAS01219+0128,HIPASSJ0124+01,CGCG385-106,AGC000962,2MASXJ01243380+0143522,2MASXJ01243377+0143532                                                                                                                                                          |      5190 |  34.30 |    NaN |    1.40939 |    1.73125 |     5023 |        2 |     5023 |        4 |     4983 |    NaN |   21.7 |     0.03 |     0.02 | Sbc   | B    | R     |           |             |   4.0 |   0.2 |     1.44 |     0.03 |  93.57 |   2.08 | 253.02 |   7.11 |  15.36 |   0.11 |  13.04 |   0.14 |  12.40 |   0.18 |   0.75 |  10.54 |
  NGC5850                 | UGC09715,SDSSJ150707.69+013239.4,SDSSJ150707.69+013239.3,SDSSJ150707.68+013239.2,SDSSJ150707.66+013240.3,PGC053979,NGC5850,NGC5846:[ZM98]0003,NGC5846:[MTT2005]233,MCG+00-39-002,IRAS15045+0144,HIPASSJ1507+01,CGCG021-006,AGC009715,2MASXJ15070767+0132394                                                                                         |     53979 |  32.91 |    NaN |   15.11879 |    1.54455 |     2546 |        3 |     2557 |        3 |     2628 |  118.9 |   46.9 |     0.15 |     0.03 | Sb    | B    | R     | M         |             |   3.1 |   0.3 |     1.52 |     0.03 |  85.89 |   2.16 | 117.60 |   3.09 |  14.50 |   0.16 |  12.76 |   0.24 |  11.40 |   0.11 |   0.69 |  10.58 |
  NGC7599                 | PGC071066,NGC7599,NGC7582:[ZM98]0002,MCG-07-47-033,LGG472:[G93]006,IRAS23166-4231,IC5308,HIPASSJ2318-42B,ESOLV3470340,ESO347-034,AGC036012,6dFJ2319210-421526,2MASXJ23192114-4215246                                                                                                                                                                |     71066 |  31.70 |  31.83 |   23.32251 |  -42.25654 |     1680 |        6 |     1688 |        5 |     1487 |   55.2 |   74.5 |     0.48 |     0.03 | SBc   | B    |       |           |             |   5.2 |   1.1 |     1.68 |     0.02 | 125.06 |   2.04 | 129.80 |   2.14 |  13.10 |   0.17 |  10.92 |   0.07 |  11.15 |  -0.17 |   0.46 |  10.37 |
  NGC7552                 | VV440,PGC070884,NGC7582:[ZM98]0004,NGC7552,MCG-07-47-028,LGG472:[G93]003,IRAS23134-4251,IC5294,HIPASSJ2316-42,ESOLV2910120,ESO291-012,6dFJ2316107-423505,2MASXJ23161076-4235053                                                                                                                                                                     |     70884 |  31.58 |  32.29 |   23.26967 |  -42.58424 |     1609 |        5 |     1611 |        5 |     1415 |    NaN |   23.6 |     0.04 |     0.03 | Sab   | B    |       |           |             |   2.4 |   0.7 |     1.59 |     0.02 |  82.53 |   2.55 | 205.77 |   7.90 |  13.73 |   0.14 |   8.60 |   0.06 |  11.06 |   0.07 |   0.65 |   9.23 |
  NGC7582                 | PGC071001,NGC7582:[ZM98]0005,NGC7582,MCG-07-47-029,LGG472:[G93]004,IRAS23156-4238,ESOLV2910160,ESO291-016,AGC035998,2MASXJ23182362-4222140                                                                                                                                                                                                          |     71001 |  31.58 |  31.41 |   23.30642 |  -42.36967 |     1583 |        6 |     1591 |        6 |     1390 |  156.3 |   68.2 |     0.34 |     0.04 | SBab  | B    |       |           |             |   2.1 |   0.5 |     1.84 |     0.02 | 180.51 |   3.24 | 194.45 |   3.57 |  13.73 |   0.25 |   9.02 |   0.06 |  10.87 |   0.18 |   0.66 |   9.17 |
  PGC000473               | [RC2]A0003+19,PGC000473,MRK0335,KUG0003+199,IRAS00037+1955,2MASXJ00061958+2012105                                                                                                                                                                                                                                                                   |       473 |  35.22 |    NaN |    0.10542 |   20.20279 |     7496 |       43 |      NaN |      NaN |     7574 |    NaN |    0.0 |     0.00 |     0.09 | E     |      |       |           | C           |  -5.0 |   2.0 |     0.64 |     0.31 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.15 |  13.24 |    NaN |    NaN |    NaN |
  NGC0693                 | UGC01304,PGC006778,NGC0693,MCG+01-05-035,IRAS01479+0553,IRAS01478+0553,HIPASSJ0150+06,CGCG412-033,AGC001304,2MASXJ01503085+0608428,2MASXJ01503084+0608427                                                                                                                                                                                           |      6778 |  31.75 |    NaN |    1.84192 |    6.14505 |     1562 |        3 |     1562 |        4 |     1536 |  106.0 |   66.7 |     0.29 |     0.05 | S0-a  |      |       |           |             |   0.2 |   0.8 |     1.32 |     0.04 | 108.63 |   3.03 | 118.28 |   3.38 |  14.94 |   0.19 |  11.04 |   0.23 |  12.85 |   0.07 |   0.68 |  11.08 |
  NGC2283                 | PGC019562,NGC2283,MCG-03-18-002,IRAS06436-1809,HIPASSJ0645-18,ESOLV5570130,ESO557-013,CGMW1-00369,2MASXJ06455279-1812389                                                                                                                                                                                                                            |     19562 |  30.07 |  29.97 |    6.76471 |  -18.21185 |      841 |        4 |      841 |        5 |      677 |  178.1 |   44.2 |     0.14 |     0.04 | Sc    | B    |       |           |             |   5.9 |   0.4 |     1.44 |     0.04 |  79.74 |   2.47 | 114.31 |   3.74 |  12.27 |   0.19 |  11.10 |   1.66 |  11.04 |    NaN |    NaN |  10.01 |
  NGC2683                 | UGC04641,PGC024930,NGC2683,MCG+06-20-011,KUG0849+336,IRAS08495+3336,EONJ133.173+33.421,EGISJ085241.5+332521,CGCG180-017,2MASXJ08524134+3325184                                                                                                                                                                                                      |     24930 |  29.52 |  29.86 |    8.87819 |   33.42250 |      421 |        6 |      410 |        3 |      536 |   43.6 |   82.9 |     0.55 |     0.05 | Sb    |      |       |           |             |   3.0 |   0.4 |     1.98 |     0.02 | 200.97 |   5.31 | 202.54 |   5.38 |  13.04 |   0.09 |  10.39 |   0.14 |   9.10 |   0.14 |   0.76 |   8.51 |
  NGC1022                 | PGC010010,NGC1022,MCG-01-07-025,LGG071:[G93]003,IRAS02360-0653,2MASXJ02383278-0640392,2MASXJ02383270-0640386                                                                                                                                                                                                                                        |     10010 |  31.52 |    NaN |    2.64242 |   -6.67742 |     1462 |       15 |     1452 |        8 |     1361 |   74.3 |   59.9 |     0.24 |     0.03 | SBa   | B    |       |           |             |   1.1 |   0.4 |     1.42 |     0.02 |  74.84 |   6.86 |  86.51 |   7.97 |  15.96 |   0.09 |  10.00 |   0.11 |  11.76 |   0.18 |   0.67 |  10.30 |
